0 30 0.05 0.05 20 0.6099 0.9508
1 30 0.05 0.05 25 0.5644 0.9432
2 30 0.05 0.05 30 0.529 0.9538
3 30 0.05 0.1 20 0.7028 0.8997
4 30 0.05 0.1 25 0.6814 0.9042
5 30 0.05 0.1 30 0.6676 0.9004
6 30 0.05 0.2 20 0.8891 0.9166
7 30 0.05 0.2 25 0.8877 0.9203
8 30 0.05 0.2 30 0.8877 0.9226
9 30 0.01 0.05 20 0.6857 0.8983
10 30 0.01 0.05 25 0.6592 0.8945
