0.000000000000000000e+00,-8.529023985066393199e-02,4.734991649284016335e-02,-3.044381779870605070e-02,-2.061194448586816177e-02,-1.529203343692031938e-02,7.884060259089808662e-03
1.000000000000000021e-03,-8.528422384104882015e-02,4.725094638626968491e-02,-3.031840952876146966e-02,-2.041496604259867079e-02,-1.510191486433937538e-02,7.630909309450923175e-03
2.000000000000000042e-03,-8.527729212646206758e-02,4.715038570780196586e-02,-3.019071730633289888e-02,-2.021574065978247112e-02,-1.490926346836631000e-02,7.377318556373402975e-03
3.000000000000000062e-03,-8.526943665347752610e-02,4.704822204084048443e-02,-3.006072838286130700e-02,-2.001426853842208295e-02,-1.471409137405082883e-02,7.123329747300095362e-03
4.000000000000000083e-03,-8.556202240525037639e-02,4.616168668900427763e-02,-2.885102886300917879e-02,-1.948386437756622486e-02,-1.431405998210877328e-02,6.729826463089583558e-03
5.000000000000000104e-03,-8.570588568378967320e-02,4.628704065937727652e-02,-2.904788170258619170e-02,-1.939365201837883051e-02,-1.422296599652423874e-02,6.535005651031867285e-03
6.000000000000000125e-03,-8.567704048435484387e-02,4.626681028467541368e-02,-2.898700235814522658e-02,-1.910288439709551672e-02,-1.393435115509041033e-02,6.274904949332377885e-03
7.000000000000000146e-03,-8.562716667206576870e-02,4.625253348137577103e-02,-2.888547902876958950e-02,-1.878298919945731171e-02,-1.355318776175265527e-02,5.883115075123456460e-03
8.000000000000000167e-03,-8.561550526795599914e-02,4.622834475731395221e-02,-2.885766372271237473e-02,-1.865103694478770918e-02,-1.336621793920523063e-02,5.599052734210052326e-03
9.000000000000001055e-03,-8.558325958131965394e-02,4.624177639953404306e-02,-2.877932652400093036e-02,-1.845771605724196018e-02,-1.318472846192088321e-02,5.336895455505514738e-03
1.000000000000000021e-02,-8.553887188838238398e-02,4.622975425063334531e-02,-2.866733373254549619e-02,-1.822661270138516143e-02,-1.296322472414870169e-02,5.038844017562745317e-03
1.099999999999999936e-02,-8.549340510750649824e-02,4.621261834228923560e-02,-2.857263778056426048e-02,-1.803742791447555255e-02,-1.277391211535550825e-02,4.783417682188040310e-03
1.200000000000000025e-02,-8.544238419753477642e-02,4.615129869649475802e-02,-2.845626608671436575e-02,-1.784844967916020958e-02,-1.257933248510726895e-02,4.564322124666766491e-03
1.299999999999999940e-02,-8.539240156965527406e-02,4.607119026404234152e-02,-2.832485001037734693e-02,-1.763761372329559346e-02,-1.236861292656875333e-02,4.345373027820211009e-03
