Iteration,Fitness,Chromosomes
160,0.39904491,[-0.05139401, 0.04320025, 0.00899864, -0.01995788, 0.03733806, 0.00147736, 0.00650373, -0.09972249, 0.00958366, -0.1312294]
170,0.38264757,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.03733806, 0.00147736, 0.00650373, -0.09972249, 0.00958366, -0.1312294]
180,0.38264757,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.03733806, 0.00147736, 0.00650373, -0.09972249, 0.00958366, -0.1312294]
190,0.30157215,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.03733806, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
200,0.30157215,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.03733806, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
210,0.28975718,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.01150849, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
220,0.28975718,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.01150849, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
230,0.28975718,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.01150849, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
240,0.28975718,[0.04176058, 0.02866326, 0.00899864, -0.01995788, 0.01150849, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
250,0.27394695,[0.00917257, 0.02866326, 0.00899864, -0.01995788, 0.01150849, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
260,0.27394695,[0.00917257, 0.02866326, 0.00899864, -0.01995788, 0.01150849, 0.00147736, 0.00650373, 0.02581337, 0.00958366, -0.1312294]
270,0.26930957,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, -0.1312294]
280,0.07605603,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.02518711]
290,0.07605603,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.02518711]
300,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
310,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
320,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
330,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
340,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
350,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
360,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
370,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
380,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
390,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
400,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
410,0.06603533,[0.00917257, 0.02866326, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
420,0.04964517,[0.00917257, -0.00754655, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
430,0.04964517,[0.00917257, -0.00754655, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
440,0.04964517,[0.00917257, -0.00754655, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00958366, 0.01003055]
450,0.04900742,[0.00917257, -0.00754655, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
460,0.04900742,[0.00917257, -0.00754655, -0.00573046, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
470,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
480,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
490,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
500,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
510,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
520,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
530,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
540,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
550,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
560,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
570,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
580,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
590,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
600,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
610,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
620,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
630,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
640,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
650,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
660,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
670,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
680,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
690,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
700,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
710,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
720,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
730,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
740,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
750,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
760,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
770,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
780,0.04867568,[0.00917257, -0.00754655, -0.00436194, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
790,0.04821834,[0.00917257, -0.00754655, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
800,0.04821834,[0.00917257, -0.00754655, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
810,0.04821834,[0.00917257, -0.00754655, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
820,0.04821834,[0.00917257, -0.00754655, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
830,0.04821834,[0.00917257, -0.00754655, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
840,0.04821834,[0.00917257, -0.00754655, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
850,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
860,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
870,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
880,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
890,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
900,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
910,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
920,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
930,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
940,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
950,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
960,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
970,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
980,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
990,0.04683446,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, -0.00806914, 0.01003055]
1000,0.04570533,[0.00917257, 0.0006483, 0.00030629, -0.01995788, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1010,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1020,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1030,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1040,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1050,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1060,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1070,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1080,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1090,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1100,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1110,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1120,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1130,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1140,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1150,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1160,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1170,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1180,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1190,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1200,0.0451012,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, -0.01533218, 0.00445479, 0.01003055]
1210,0.03895786,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1220,0.03895786,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1230,0.03895786,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1240,0.03895786,[0.00917257, 0.0006483, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1250,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1260,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1270,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1280,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1290,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1300,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1310,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1320,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1330,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1340,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1350,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1360,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1370,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1380,0.03894823,[0.00917257, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1390,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1400,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1410,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1420,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1430,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1440,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1450,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1460,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1470,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1480,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1490,0.03676822,[0.00292255, -0.00028155, 0.00030629, -0.01934961, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1500,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1510,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1520,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1530,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1540,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1550,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1560,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1570,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1580,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1590,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1600,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1610,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1620,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1630,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1640,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1650,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1660,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1670,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1680,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1690,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1700,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1710,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1720,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1730,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1740,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
1750,0.03542212,[0.00292255, -0.00028155, 0.00030629, 0.01814778, 0.01150849, 0.00147736, 0.00650373, 0.00227228, 0.00445479, 0.01003055]
