6.000000000000000000e+02,0.000000000000000000e+00,-8.531618105435417876e-02,4.646912307002801223e-02,-2.906712249970433426e-02,-1.893480078400632330e-02,1.355870703899508638e-02,6.743519168276510684e-03
6.000000000000000000e+02,1.000000000000000021e-03,-8.530210165220074303e-02,4.635747549867776096e-02,-2.892602723461140668e-02,-1.872938839233383168e-02,1.336249266917125152e-02,6.506324967401475728e-03
6.000000000000000000e+02,2.000000000000000042e-03,-8.528709258408663507e-02,4.624426583956327275e-02,-2.878279744996279504e-02,-1.852206386143036981e-02,1.316430789083481573e-02,6.269185141329418690e-03
6.000000000000000000e+02,3.000000000000000062e-03,-8.527114751225126077e-02,4.612948576529184858e-02,-2.863742796415996023e-02,-1.831283642423080227e-02,1.296417585796100225e-02,6.032142146087460591e-03
6.000000000000000000e+02,4.000000000000000083e-03,-8.525426019778480080e-02,4.601312722266989036e-02,-2.848991417215601674e-02,-1.810171617628108381e-02,1.276212094048937568e-02,5.795239155934047565e-03
6.000000000000000000e+02,5.000000000000000104e-03,-8.523642450265581094e-02,4.589518243687040061e-02,-2.834025205170965026e-02,-1.788871407927649163e-02,1.255816872305801947e-02,5.558520045763421652e-03
6.000000000000000000e+02,6.000000000000000125e-03,-8.521763439165321030e-02,4.577564391538971322e-02,-2.818843816920733880e-02,-1.767384196389452586e-02,1.235234600259677018e-02,5.322029372576336792e-03
6.000000000000000000e+02,7.000000000000000146e-03,-8.519788393424188033e-02,4.565450445179266431e-02,-2.803446968505130324e-02,-1.745711253192231902e-02,1.214468078478208972e-02,5.085812356035739404e-03
6.000000000000000000e+02,8.000000000000000167e-03,-8.517716730633070887e-02,4.553175712924246998e-02,-2.787834435860870458e-02,-1.723853935767513321e-02,1.193520227935425393e-02,4.849914858122675657e-03
6.000000000000000000e+02,9.000000000000001055e-03,-8.515547879195248249e-02,4.540739532381526944e-02,-2.772006055272117908e-02,-1.701813688870809638e-02,1.172394089430316665e-02,4.614383361914388762e-03
6.000000000000000000e+02,1.000000000000000021e-02,-8.513281278485451686e-02,4.528141270759708514e-02,-2.755961723777208827e-02,-1.679592044582096586e-02,1.151092822892790281e-02,4.379264949504097643e-03
6.000000000000000000e+02,1.099999999999999936e-02,-8.510916378999999754e-02,4.515380325156319319e-02,-2.739701399531171283e-02,-1.657190622235974603e-02,1.129619706577960139e-02,4.144607279086429119e-03
6.000000000000000000e+02,1.200000000000000025e-02,-8.508452642497971175e-02,4.502456122823882828e-02,-2.723225102123941199e-02,-1.634611128281705447e-02,1.107978136149621873e-02,3.910458561230789609e-03
6.000000000000000000e+02,1.300000000000000114e-02,-8.505889542133346359e-02,4.489368121414201440e-02,-2.706532912854466358e-02,-1.611855356073816845e-02,1.086171623654306508e-02,3.676867534370444057e-03
6.000000000000000000e+02,1.400000000000000029e-02,-8.503226562578203307e-02,4.476115809200800072e-02,-2.689624974960716855e-02,-1.588925185593611372e-02,1.064203796387048692e-02,3.443883439531407811e-03
6.000000000000000000e+02,1.499999999999999944e-02,-8.500463200136904041e-02,4.462698705279687789e-02,-2.672501493805936809e-02,-1.565822583102462195e-02,1.042078395650586527e-02,3.211555994331125735e-03
6.000000000000000000e+02,1.600000000000000033e-02,-8.497598962851356241e-02,4.449116359748485350e-02,-2.655162737021320163e-02,-1.542549600727547571e-02,1.019799275409528916e-02,2.979935366274746172e-03
6.000000000000000000e+02,1.700000000000000122e-02,-8.494633370597387545e-02,4.435368353864097696e-02,-2.637609034605541830e-02,-1.519108375980986192e-02,9.973704008414317757e-03,2.749072145379711715e-03
6.000000000000000000e+02,1.800000000000000211e-02,-8.491565955172261648e-02,4.421454300179075009e-02,-2.619840778981472051e-02,-1.495501131213256008e-02,9.747958467866513904e-03,2.519017316159187503e-03
6.000000000000000000e+02,1.899999999999999953e-02,-8.488396260373461122e-02,4.407373842656919782e-02,-2.601858425010646070e-02,-1.471730173002087222e-02,9.520797960992276321e-03,2.289822228997411696e-03
6.000000000000000000e+02,2.000000000000000042e-02,-8.485123842068768851e-02,4.393126656766493943e-02,-2.583662489965881867e-02,-1.447797891477787917e-02,9.292265379008681284e-03,2.061538570948064780e-03
6.000000000000000000e+02,2.100000000000000130e-02,-8.481748268257813250e-02,4.378712449555891700e-02,-2.565253553462778710e-02,-1.423706759586425459e-02,9.062404657405907088e-03,1.834218335991243815e-03
6.000000000000000000e+02,2.199999999999999872e-02,-8.478269119125114717e-02,4.364130959705981444e-02,-2.546632257350596451e-02,-1.399459332291997857e-02,8.831260756623451891e-03,1.607913794781765451e-03
6.000000000000000000e+02,2.299999999999999961e-02,-8.474685987084829009e-02,4.349381957564003864e-02,-2.527799305563303151e-02,-1.375058245719069754e-02,8.598879641833361009e-03,1.382677463924529560e-03
6.000000000000000000e+02,2.400000000000000050e-02,-8.470998476817251377e-02,4.334465245157502478e-02,-2.508755463931423846e-02,-1.350506216237219899e-02,8.365308261856271160e-03,1.158562074811794046e-03
6.000000000000000000e+02,2.500000000000000139e-02,-8.467206205297292398e-02,4.319380656189043127e-02,-2.489501559955577606e-02,-1.325806039488908877e-02,8.130594527239441011e-03,9.356205420589427252e-04
6.000000000000000000e+02,2.600000000000000228e-02,-8.463308801815042082e-02,4.304128056011961162e-02,-2.470038482542355127e-02,-1.300960589362116018e-02,7.894787287523609420e-03,7.139059315732013133e-04
6.000000000000000000e+02,2.699999999999999969e-02,-8.459305907988556861e-02,4.288707341587754546e-02,-2.450367181703586028e-02,-1.275972816909646916e-02,7.657936307730695696e-03,4.934714282946121161e-04
6.000000000000000000e+02,2.800000000000000058e-02,-8.455197177769106787e-02,4.273118441425310943e-02,-2.430488668219669968e-02,-1.250845749216410174e-02,7.420092244099753959e-03,2.743703036425237940e-04
6.000000000000000000e+02,2.900000000000000147e-02,-8.450982277439011980e-02,4.257361315502600912e-02,-2.410404013268057505e-02,-1.225582488216655358e-02,7.181306619104309633e-03,5.665588270719820740e-05
6.000000000000000000e+02,2.999999999999999889e-02,-8.446660885602252922e-02,4.241435955171170974e-02,-2.390114348017691875e-02,-1.200186209462674597e-02,6.941631795780618674e-03,-1.596184887786115947e-04
6.000000000000000000e+02,3.099999999999999978e-02,-8.442232693168066904e-02,4.225342383043984712e-02,-2.369620863190494836e-02,-1.174660160846900669e-02,6.701120951400233415e-03,-3.743994776498615895e-04
6.000000000000000000e+02,3.200000000000000067e-02,-8.437697403327709678e-02,4.209080652867003280e-02,-2.348924808590740348e-02,-1.149007661278990920e-02,6.459828050517158957e-03,-5.876337966661589890e-04
6.000000000000000000e+02,3.300000000000000155e-02,-8.433054731524575187e-02,4.192650849375124944e-02,-2.328027492603507859e-02,-1.123232099319954047e-02,6.217807817424408218e-03,-7.992682379767516998e-04
6.000000000000000000e+02,3.400000000000000244e-02,-8.428304405417902379e-02,4.176053088132816032e-02,-2.306930281663035695e-02,-1.097336931774868865e-02,5.975115708050206600e-03,-1.009249706659734458e-03
6.000000000000000000e+02,3.500000000000000333e-02,-8.423446164840245332e-02,4.159287515360116094e-02,-2.285634599692194791e-02,-1.071325682246285042e-02,5.731807881328970095e-03,-1.217525254297279966e-03
6.000000000000000000e+02,3.600000000000000422e-02,-8.418479761748949575e-02,4.142354307744374603e-02,-2.264141927513987906e-02,-1.045201939649968541e-02,5.487941170078322606e-03,-1.424042112552802511e-03
6.000000000000000000e+02,3.699999999999999817e-02,-8.413404960171806668e-02,4.125253672238369390e-02,-2.242453802236254665e-02,-1.018969356695016877e-02,5.243573051416832234e-03,-1.628747726713515587e-03
6.000000000000000000e+02,3.799999999999999906e-02,-8.408221536147147956e-02,4.107985845845191913e-02,-2.220571816610499710e-02,-9.926316483299987836e-03,4.998761616753550144e-03,-1.831589789165250295e-03
6.000000000000000000e+02,3.899999999999999994e-02,-8.402929277658541252e-02,4.090551095390590475e-02,-2.198497618366102024e-02,-9.661925901572594386e-03,4.753565541384903448e-03,-2.032516272762907583e-03
6.000000000000000000e+02,4.000000000000000083e-02,-8.397527984564370773e-02,4.072949717283104454e-02,-2.176232909520756098e-02,-9.396560168169334343e-03,4.508044053728912925e-03,-2.231475464065504899e-03
6.000000000000000000e+02,4.100000000000000172e-02,-8.392017468522440515e-02,4.055182037262686223e-02,-2.153779445668410619e-02,-9.130258203427939895e-03,4.262256904232037194e-03,-2.428415996400357796e-03
6.000000000000000000e+02,4.200000000000000261e-02,-8.386397552909879982e-02,4.037248410138216670e-02,-2.131139035245615057e-02,-8.863059484915770253e-03,4.016264333979047835e-03,-2.623286882725561764e-03
6.000000000000000000e+02,4.300000000000000350e-02,-8.380668072738542418e-02,4.019149219514504129e-02,-2.108313538777454449e-02,-8.595004030477436385e-03,3.770127043039571760e-03,-2.816037548257982817e-03
6.000000000000000000e+02,4.399999999999999745e-02,-8.374828874566103698e-02,4.000884877509230941e-02,-2.085304868104011569e-02,-8.326132381053737153e-03,3.523906158581842363e-03,-3.006617862836477237e-03
6.000000000000000000e+02,4.499999999999999833e-02,-8.368879816403095029e-02,3.982455824460429811e-02,-2.062114985588529847e-02,-8.056485583291108504e-03,3.277663202786471747e-03,-3.194978172989203918e-03
6.000000000000000000e+02,4.599999999999999922e-02,-8.362820767616044315e-02,3.963862528624904208e-02,-2.038745903308156193e-02,-7.786105171957621515e-03,3.031460060589616368e-03,-3.381069333676668329e-03
6.000000000000000000e+02,4.700000000000000011e-02,-8.356651608826995425e-02,3.945105485868205530e-02,-2.015199682228449238e-02,-7.515033152184776022e-03,2.785358947287871340e-03,-3.564842739680617462e-03
6.000000000000000000e+02,4.800000000000000100e-02,-8.350372231809535806e-02,3.926185219346559757e-02,-1.991478431362523824e-02,-7.243311981550747472e-03,2.539422376033450418e-03,-3.746250356611871557e-03
6.000000000000000000e+02,4.900000000000000189e-02,-8.343982539381600283e-02,3.907102279181322996e-02,-1.967584306915933987e-02,-6.970984552023086478e-03,2.293713125250387494e-03,-3.925244751509604155e-03
6.000000000000000000e+02,5.000000000000000278e-02,-8.337482445295220368e-02,3.887857242126361440e-02,-1.943519511418172196e-02,-6.698094171776502667e-03,2.048294205999692114e-03,-4.101779123006467700e-03
6.000000000000000000e+02,5.100000000000000366e-02,-8.330871874123413345e-02,3.868450711228926808e-02,-1.919286292841872188e-02,-6.424684546903275222e-03,1.803228829323199126e-03,-4.275807331033699976e-03
6.000000000000000000e+02,5.200000000000000455e-02,-8.324150761144416544e-02,3.848883315484357553e-02,-1.894886943710490101e-02,-6.150799763030338763e-03,1.558580373592128102e-03,-4.447283926043163818e-03
6.000000000000000000e+02,5.299999999999999850e-02,-8.317319052223459686e-02,3.829155709485242837e-02,-1.870323800195604347e-02,-5.876484266861251374e-03,1.314412351889867117e-03,-4.616164177721334902e-03
6.000000000000000000e+02,5.399999999999999939e-02,-8.310376703692226585e-02,3.809268573065279634e-02,-1.845599241204507954e-02,-5.601782847655465379e-03,1.070788379453069261e-03,-4.782404103174740101e-03
6.000000000000000000e+02,5.500000000000000028e-02,-8.303323682226253222e-02,3.789222610938455804e-02,-1.820715687459187326e-02,-5.326740618662180460e-03,8.277721411990707212e-04,-4.945960494563901230e-03
6.000000000000000000e+02,5.600000000000000117e-02,-8.296159964720345448e-02,3.769018552333835287e-02,-1.795675600567387190e-02,-5.051402998521586571e-03,5.854273593632712547e-04,-5.106790946166365683e-03
6.000000000000000000e+02,5.700000000000000205e-02,-8.288885538162291122e-02,3.748657150626462375e-02,-1.770481482086745315e-02,-4.775815692649020699e-03,3.438177612723105486e-04,-5.264853880848546774e-03
6.000000000000000000e+02,5.800000000000000294e-02,-8.281500399504952703e-02,3.728139182964671644e-02,-1.745135872582653097e-02,-4.500024674613994913e-03,1.030070472752588062e-04,-5.420108575928919009e-03
6.000000000000000000e+02,5.900000000000000383e-02,-8.274004555536945693e-02,3.707465449894360027e-02,-1.719641350680860964e-02,-4.224076167529906833e-03,-1.369411411419330094e-04,-5.572515188413416920e-03
6.000000000000000000e+02,5.999999999999999778e-02,-8.266398022752033392e-02,3.686636774980394521e-02,-1.694000532115346597e-02,-3.948016625464552919e-03,-3.759632530387461979e-04,-5.722034779588310548e-03
6.000000000000000000e+02,6.099999999999999867e-02,-8.258680827217437792e-02,3.665654004425702300e-02,-1.668216068772434418e-02,-3.671892714886393523e-03,-6.139958594754031662e-04,-5.868629338953276244e-03
6.000000000000000000e+02,6.199999999999999956e-02,-8.250853004441141558e-02,3.644518006688284018e-02,-1.642290647731714168e-02,-3.395751296157066123e-03,-8.509756847217553322e-04,-6.012261807481110269e-03
6.000000000000000000e+02,6.300000000000000044e-02,-8.242914599238404527e-02,3.623229672096554832e-02,-1.616226990304614475e-02,-3.119639405083076897e-03,-1.086839637198412992e-03,-6.152896100189494434e-03
6.000000000000000000e+02,6.400000000000000133e-02,-8.234865665597562723e-02,3.601789912463278925e-02,-1.590027851071142834e-02,-2.843604234536489632e-03,-1.321524840131893877e-03,-6.290497128012933516e-03
6.000000000000000000e+02,6.500000000000000222e-02,-8.226706266545293078e-02,3.580199660698517306e-02,-1.563696016915661416e-02,-2.567693116157602866e-03,-1.554968661903455979e-03,-6.425030818961800262e-03
