0.000000000000000000e+00,-8.529023985066393199e-02,4.734991649284016335e-02,-3.044381779870605070e-02,-2.061194448586816177e-02,-1.529203343692031938e-02,7.884060259089808662e-03
1.000000000000000021e-03,-8.620422201384732308e-02,4.723061231025017792e-02,-3.052315455676875983e-02,-2.019269434939401434e-02,-1.541387216296541754e-02,7.853428972299214203e-03
2.000000000000000042e-03,-8.711467848080152454e-02,4.710724674632761622e-02,-3.059790988442841891e-02,-1.977045021456929133e-02,-1.553207945856527675e-02,7.823896471523683269e-03
3.000000000000000062e-03,-8.802151821474486770e-02,4.697982119805634016e-02,-3.066805779924038772e-02,-1.934528175596410618e-02,-1.564663864722504530e-02,7.795443520950273361e-03
4.000000000000000083e-03,-8.892459540548676433e-02,4.684834042391262943e-02,-3.073356579222604607e-02,-1.891726112197416113e-02,-1.575753125528834078e-02,7.768050881128063176e-03
5.000000000000000104e-03,-8.982378246183449211e-02,4.671280512238841498e-02,-3.079441438200888198e-02,-1.848645795806573913e-02,-1.586474428061890665e-02,7.741698184832701210e-03
6.000000000000000125e-03,-9.071892460961768212e-02,4.657321930981229985e-02,-3.085057106688623291e-02,-1.805294877820911095e-02,-1.596826377520599652e-02,7.716367327662653972e-03
7.000000000000000146e-03,-9.160991247664147796e-02,4.642958628946904087e-02,-3.090202610435085345e-02,-1.761680322787055955e-02,-1.606807596566184673e-02,7.692039070167000156e-03
8.000000000000000167e-03,-9.249658209192508640e-02,4.628191009223915631e-02,-3.094874699997603867e-02,-1.717809595837520645e-02,-1.616417087664856825e-02,7.668689649068171840e-03
9.000000000000001055e-03,-9.337881500287854852e-02,4.613019473445124918e-02,-3.099071750654843610e-02,-1.673690156284051225e-02,-1.625653625545353878e-02,7.646300959964635532e-03
1.000000000000000021e-02,-9.425645637712383451e-02,4.597444516375649715e-02,-3.102791488306252260e-02,-1.629329594405630813e-02,-1.634516664510854769e-02,7.624848108167414304e-03
1.099999999999999936e-02,-9.512936948486545863e-02,4.581466800127632910e-02,-3.106032612738204163e-02,-1.584735247277917550e-02,-1.643005289245891634e-02,7.604311854225586850e-03
1.200000000000000025e-02,-9.599743593172112288e-02,4.565086964985344553e-02,-3.108793499593161952e-02,-1.539914830326365516e-02,-1.651118991888623003e-02,7.584672960507221270e-03
1.299999999999999940e-02,-9.686050088531279745e-02,4.548305482430838043e-02,-3.111072199460181847e-02,-1.494875802862720773e-02,-1.658857084133458573e-02,7.565907665553739045e-03
1.400000000000000029e-02,-9.771844583484286251e-02,4.531123202295962715e-02,-3.112868062414349962e-02,-1.449625877402054355e-02,-1.666219301863136951e-02,7.547994468910390262e-03
1.499999999999999944e-02,-9.857111594793328824e-02,4.513540906018566334e-02,-3.114179463734331049e-02,-1.404172827577481256e-02,-1.673205532300315115e-02,7.530910735073037196e-03
1.600000000000000033e-02,-9.941841104919964256e-02,4.495559136385086918e-02,-3.115006403511074579e-02,-1.358524429932499514e-02,-1.679815530245221469e-02,7.514633835813499738e-03
1.700000000000000122e-02,-1.002601215328549761e-01,4.477179075011041010e-02,-3.115346607166543519e-02,-1.312688332953753159e-02,-1.686049465955264184e-02,7.499140006035220560e-03
1.800000000000000211e-02,-1.010961563621176201e-01,4.458401337442442769e-02,-3.115199424912248188e-02,-1.266672126920225308e-02,-1.691907309962814923e-02,7.484407745283449750e-03
1.899999999999999953e-02,-1.019263514495914597e-01,4.439227079101361328e-02,-3.114564856725451220e-02,-1.220484016201721714e-02,-1.697389411513839166e-02,7.470413290280619387e-03
2.000000000000000042e-02,-1.027506067363073844e-01,4.419657389926247293e-02,-3.113441927900680722e-02,-1.174131655105652497e-02,-1.702496128949249413e-02,7.457134008251075849e-03
2.100000000000000130e-02,-1.035687581348692793e-01,4.399693237619463348e-02,-3.111831288090002173e-02,-1.127622878383176611e-02,-1.707228074540878895e-02,7.444548399649563927e-03
2.199999999999999872e-02,-1.043806598350865561e-01,4.379335709209077054e-02,-3.109732287641350096e-02,-1.080965645931923971e-02,-1.711585691030748438e-02,7.432630436556708284e-03
2.299999999999999961e-02,-1.051862026393873412e-01,4.358585893178347492e-02,-3.107144601683217017e-02,-1.034167856531480537e-02,-1.715569732571864750e-02,7.421358619427253708e-03
2.400000000000000050e-02,-1.059852407375810462e-01,4.337445137034624809e-02,-3.104068230033703996e-02,-9.872373478433883048e-03,-1.719181094834610138e-02,7.410711446896955587e-03
2.500000000000000139e-02,-1.067776191808743197e-01,4.315914503067720676e-02,-3.100504147671131333e-02,-9.401820186472332336e-03,-1.722420738245389674e-02,7.400662892865427986e-03
2.599999999999999881e-02,-1.075632014140946585e-01,4.293995481393754476e-02,-3.096452354595499029e-02,-8.930098870483061529e-03,-1.725289539738994807e-02,7.391190324557017285e-03
2.699999999999999969e-02,-1.083418416270514745e-01,4.271689394781820470e-02,-3.091913825421329504e-02,-8.457290439114740349e-03,-1.727788743140379682e-02,7.382269978694155563e-03
2.800000000000000058e-02,-1.091134214253624696e-01,4.248997469958372408e-02,-3.086889209891637703e-02,-7.983473851059397913e-03,-1.729919808916136406e-02,7.373875828266962182e-03
2.900000000000000147e-02,-1.098777858602342922e-01,4.225921246516041452e-02,-3.081378833241728982e-02,-7.508729316473772980e-03,-1.731683981255017005e-02,7.365989767964408949e-03
2.999999999999999889e-02,-1.106348165372846443e-01,4.202462165094435209e-02,-3.075384319829140706e-02,-7.033136492541825630e-03,-1.733082711346767626e-02,7.358585770776615229e-03
3.099999999999999978e-02,-1.113843585659278351e-01,4.178621926812443876e-02,-3.068906969867498530e-02,-6.556775589420294620e-03,-1.734117638919386098e-02,7.351640073426013097e-03
3.200000000000000067e-02,-1.121262753327837008e-01,4.154402068352315569e-02,-3.061946782265408812e-02,-6.079726176981648661e-03,-1.734790450767221062e-02,7.345131174548357941e-03
3.300000000000000155e-02,-1.128604392466595191e-01,4.129804124941106880e-02,-3.054505057964092968e-02,-5.602067272125577785e-03,-1.735102918585951573e-02,7.339035310866081838e-03
3.400000000000000244e-02,-1.135867228327778894e-01,4.104829778780218208e-02,-3.046584395208015023e-02,-5.123878502932211615e-03,-1.735056870556562006e-02,7.333332113790591231e-03
3.500000000000000333e-02,-1.143049802809482235e-01,4.079481008930120611e-02,-3.038186094210800631e-02,-4.645241331022998549e-03,-1.734654229112109550e-02,7.327994424445849128e-03
3.600000000000000422e-02,-1.150150567005848307e-01,4.053759354983445251e-02,-3.029311780421380801e-02,-4.166232212160548426e-03,-1.733897114608751525e-02,7.323004137520827336e-03
3.699999999999999817e-02,-1.157168519163032788e-01,4.027666685406107450e-02,-3.019964376591929150e-02,-3.686933306458240606e-03,-1.732787751079356911e-02,7.318334094139488863e-03
3.799999999999999906e-02,-1.164102292565157432e-01,4.001204889036703849e-02,-3.010144859155957503e-02,-3.207422903220003702e-03,-1.731328117402497827e-02,7.313965057579396509e-03
3.899999999999999994e-02,-1.170950247502414304e-01,3.974375717925827944e-02,-2.999855501122624529e-02,-2.727780659629797794e-03,-1.729520626012870724e-02,7.309877789753871022e-03
4.000000000000000083e-02,-1.177711290252854842e-01,3.947181509111065412e-02,-2.989098578411471946e-02,-2.248086174663922049e-03,-1.727367679977376627e-02,7.306042869873552101e-03
4.100000000000000172e-02,-1.184383963878726381e-01,3.919623869123857463e-02,-2.977876689266963778e-02,-1.768419687582945682e-03,-1.724871701280406358e-02,7.302446718273047574e-03
4.200000000000000261e-02,-1.190967083272052723e-01,3.891705254327494645e-02,-2.966192757896465165e-02,-1.288857683253308989e-03,-1.722035291076806987e-02,7.299064439808633162e-03
