-4.173446191025950824e+00,6.483242089494730465e+00,1.335063266012433125e+01,3.449485808879543480e+00,-5.505139849451851752e+00,-6.637342222798181091e+00,-2.214845941858105238e+00,-1.039608645397364750e+00,2.693143484883282035e+00,1.605297138754164354e+00,-2.892868344517915080e+00,-5.713264763121620682e+00,-4.869982584007174431e+00,1.469397144215672135e+00,-7.366773193322173618e-01,-6.907151255665060496e+00,-6.457315160220642447e+00,5.891527902496317415e-01,3.051585869777250437e+00,8.610175800866146645e-01,-5.456375776317368143e+00,4.239012245982867633e+00,1.358139295233555810e+00,-7.268267412159498342e+00,-8.638321635688706035e-01,-2.706333073769609854e+00,-1.049501778329384877e-01,5.788330777560134699e+00,5.402695868220188657e+00,-1.210191487854644921e+00,6.359615719236255682e-01,-4.079401266886870658e+00,-6.120533448937410803e+00,4.093426105044762342e-01,-1.268841023097399268e-01,-3.816652525338214641e+00,5.900339641242164923e+00,6.379763560152718505e+00,-1.385551029855836225e+00,-9.592478532190955587e-01,5.740591019304582820e-01,2.645176087615833893e+00,-1.208155189062095225e+01,-1.173633880110065775e+01,-2.449540870445847229e+00,7.617010653028375877e+00,1.745652671497326835e+00,8.351757205292910768e+00,1.891155040463574188e+00,7.329596630578377514e+00,1.743891115234649902e+01,1.249588330589419627e+01,3.457861634293489583e+00,2.848504716074879428e-01,2.594192906172208879e+00,5.803416447255024480e+00,-6.060042808075317922e+00,-3.177758630353159752e+00,6.411279020255586936e-01,5.014730481584051880e+00,7.708503757508837317e+00,-5.507208547478105842e+00,-2.283689349080362252e+00,-4.521061339698537296e+00,-4.173446191025950824e+00,6.483242089494730465e+00,1.335063266012433125e+01
-5.132771953212223792e+00,9.756289300493267702e-02,7.737878350847408271e+00,4.601625493640740139e+00,-1.429632776452909537e+00,-4.327349460779807089e+00,-2.415656309266264401e+00,-3.228007890500526056e+00,-6.754204186370806884e-01,-1.218688950845695729e+00,-2.828150156164521256e+00,-9.585056523413115315e+00,-6.643466509359472028e+00,6.322231597637627765e+00,9.323467915165506881e+00,4.271304042745632579e+00,3.760777668387809136e+00,5.465500938162498379e+00,4.771948295623374969e-01,-2.739110542506155710e+00,-1.375207262380688578e+00,8.856623509653843485e+00,-2.587630294616659388e+00,-6.258663542370208610e+00,4.513802736543236271e+00,3.940091333802943296e+00,3.529426699327657957e+00,1.028305180544123010e+00,2.318197901590922372e-01,-2.828276289915765407e+00,-3.990811090546910744e+00,-5.366722250267650374e+00,-6.381552561566278259e-01,-3.936136825804507744e+00,-5.391526144523578479e-01,-6.328295192425166249e-01,2.358111796399927851e+00,4.612096376046216584e+00,-5.123593154218839096e+00,-2.069138217962882553e-01,-3.823604555796655369e+00,9.455579611618140090e-01,-6.908336366062985956e-01,-2.848075649203148263e+00,2.729486347377882094e+00,2.030857774960071360e+00,2.361312282425903408e+00,8.260789605137684788e+00,1.346432837987976860e+01,8.907339232059145573e+00,7.445876657541156796e+00,9.017111365807011225e+00,3.008948663966523274e+00,-1.911700248256947399e+00,-2.291191057673403364e+00,8.841662153026398130e+00,4.757554633058079574e+00,-3.118739257908139884e+00,-6.765104770544767554e+00,-3.231850878747653866e+00,8.563661569529447348e+00,2.918631811604976978e+00,-2.684718713018088732e+00,-3.282378262106735445e+00,-5.132771953212223792e+00,9.756289300493267702e-02,7.737878350847408271e+00
2.458565332982266316e+00,2.154036246748851635e+00,4.036428250554227048e+00,1.606360526388294296e+00,-4.065282541172454245e+00,-8.063574669423360319e+00,1.184678595928017497e+00,1.609033932021115998e+00,-8.725222780722996507e-01,9.088262007337739590e-01,2.706353949765100797e+00,-2.254259951837784826e+00,-4.537224107763765168e+00,5.580592090666442573e+00,6.513027036395018676e+00,-1.971527783933571878e-02,1.258366291551453298e+00,5.803163911625864202e+00,2.462864797145294826e+00,-4.046940759387133824e+00,-3.211798098250988609e+00,5.785139897637613160e+00,6.756607207226560108e-03,-4.109362009822483230e+00,-1.349886242576123774e+00,3.396735138997104553e+00,8.699244365856789729e-02,-6.147987693519661789e+00,2.361373333447198963e-01,6.528528086181975554e-02,-2.832450086261066868e+00,3.559990811384234011e+00,2.041439736254496484e+00,-1.620498193605363468e+01,-1.614681220794863847e+01,2.286874375453743280e+00,5.367392453546270481e+00,3.498150020168893981e+00,-4.921684777326968074e+00,-7.228727484940592696e+00,-8.890701367788718557e+00,1.302478843948715603e+00,5.306888693514743238e+00,2.684054747682206532e+00,9.430751654641555959e+00,5.984933040576272845e+00,4.874594720139540094e+00,2.735875692069840159e+00,6.386939268020382698e+00,5.101478366938429154e+00,-4.956870578306218356e+00,7.270818696036209783e-01,-7.556161350064317661e-01,-4.742455962935217428e+00,-1.457982051364385789e+01,-7.179363587340916730e+00,1.135840194197901942e+00,5.316726619198604453e+00,-3.639126813045750364e+00,-1.008891615658270347e+01,3.921956226357760755e+00,1.075199016820061537e+01,4.412363144403562032e+00,2.326213227671533268e+00,2.458565332982266316e+00,2.154036246748851635e+00,4.036428250554227048e+00
3.828010962996451827e+00,8.849736941954569502e+00,4.332904568419210456e+00,-3.863488355135771268e-01,-5.288547250851209469e+00,-5.817532256415194780e+00,-2.010848499560566882e+00,-6.318309161341027824e+00,-2.592578234726309105e+00,-5.820457244001353558e-02,2.928029512670996315e+00,-8.825337465114147406e+00,-1.511676565458617283e+01,-1.896459968274105234e+00,1.987334378651219591e-01,-1.008739877282012465e+01,-2.461506813823440609e+00,1.342751666664839405e+01,1.010532784150282382e+01,6.411404026901297293e-01,3.827544852958706390e+00,9.064697737414705969e+00,4.729178076676715525e-01,-2.634040283124301496e+00,-1.596576116955789049e+00,1.897541489079031862e+00,3.340083053260222368e+00,-6.007511216595518011e-01,1.794988646222832163e+00,3.628120997004785409e+00,3.274178179527118981e+00,8.532140377324754610e+00,1.023789506756547141e+01,-2.177241159394161407e+00,-6.948596168466384171e+00,3.163486544447594362e+00,7.130441131819238443e+00,1.910885228633026678e+00,1.192373642471506567e+00,-1.722688512587736420e-01,-5.157983315274452529e+00,9.816266824123975887e-01,-1.824992711915727206e+00,-5.631648660961115382e+00,-3.100136444543109882e+00,2.676502178184649416e+00,3.068611037335066349e+00,-5.766151972834201445e+00,-7.930768926506910788e+00,-9.785136087104749691e+00,-7.414297621502741187e+00,2.091789237678252977e+00,-1.304271546494061296e-01,6.370989649976822378e+00,-5.970520819226600828e+00,-8.804686879859202620e+00,3.022179178963972479e+00,5.903316487906277388e+00,-1.101621234385432579e+00,-7.722334710208440534e+00,-1.026712281629936774e+00,3.936284973832039569e+00,3.981496052409551734e+00,1.134770372925835824e+00,3.828010962996451827e+00,8.849736941954569502e+00,4.332904568419210456e+00
3.429827526639030122e+00,4.751087222998013004e+00,-2.872691529788138798e+00,-4.658871055561768948e+00,-3.930767789726437034e+00,-1.520190034698002846e+00,-1.015113234679122289e+00,-1.951695485065147562e+00,-2.913470536988866488e+00,-6.195370969031539055e+00,-4.893706970769981623e+00,-1.350682375540830726e+01,-1.126698538283523021e+01,3.186335651594650042e-01,4.480142951426302922e+00,1.739936328935001386e+00,-2.929318190082105255e-01,3.225335353224413559e+00,3.146925072193966222e-01,-4.673673678556343525e+00,5.187164249188131571e+00,9.717559426248184806e+00,-5.761179683860777168e+00,-6.762791176659947112e+00,-1.285150294928534942e+00,2.461913313007906279e+00,4.524090067766179502e+00,-6.111960439081159935e-01,-5.175426908825703443e+00,-4.854150298993907597e+00,-3.694090716062782054e+00,-1.046447956971063187e+00,1.615028715449227326e+00,-1.917405505507692731e-01,-4.699235631718265971e-01,1.968016845849109187e+00,6.422014881702707179e+00,3.964420042920143938e+00,6.261531861841538316e+00,6.689497093434606967e+00,-3.970445109676656870e-01,4.558177822065232476e+00,-1.234487695673573526e+00,1.789165823517273379e+00,4.904961518675182930e+00,8.953356061395162158e+00,7.765925293114565697e+00,-7.833486827165417887e-01,-1.479269716974155990e+00,-2.538263442813219584e+00,9.118560568514036957e-01,-2.803398484309346017e+00,-3.088581332369755739e+00,8.465564188159836689e+00,-9.843586979156454531e-01,-3.190047104667851574e+00,8.100368514224534522e+00,7.298694321124276740e+00,-2.961302413543626777e+00,-5.692283492216924756e+00,-5.426918387280589506e+00,1.901424748426348010e-01,-3.243413350124215722e+00,-8.256663928232031324e+00,3.429827526639030122e+00,4.751087222998013004e+00,-2.872691529788138798e+00
9.460877863445501523e-01,-7.736326186621790946e+00,-4.368580881166095331e+00,-2.836717307977181246e+00,-2.842185468890966682e+00,4.748720106989805068e+00,4.870719644326056752e+00,6.536305797395048245e+00,4.591645188467277983e+00,-5.769479995662385008e+00,-6.567075214507777758e+00,-3.177112226850699273e+00,-3.076170727025163032e+00,-3.250973089979594555e+00,4.838052823911194622e+00,7.554333384003455443e+00,6.729071444238436506e+00,-6.194520786191397566e-01,-1.933275980228961854e+00,-3.484033703652631986e-01,3.598910910330678892e+00,6.626577907362515840e-02,-6.185780560125233585e+00,-1.671093723055683045e+00,3.399968688425942798e+00,6.628427156189770741e+00,4.382177436597599396e+00,-1.330228992555825496e+00,-2.635314180428836028e+00,-5.572499186094712620e+00,-7.743952481961868806e+00,-6.069692619334587924e+00,-1.733967030719435476e+00,-5.899931369330134068e+00,7.724593404692278037e-03,-1.663980310924249473e+00,6.974231822057059826e-01,2.421202234407771936e+00,4.594892962699602457e+00,5.068414546080278527e+00,-1.943763411604535918e+00,3.234725204451465608e+00,-1.506957400865881702e+00,-1.582491549110551787e+00,3.322059276588718024e+00,-1.347498999571097977e+00,-6.079840933795328972e+00,-2.406472002176062386e+00,8.011664590985933643e+00,4.073040187933401945e+00,3.137465134941595846e+00,-1.509843462236901468e+00,2.086769567272647841e+00,1.033963484784805331e+01,2.140746657052772672e+00,-4.466922676605586950e+00,8.846388176223709543e-01,-4.161098067794206656e+00,-1.193172750193839704e+01,-2.443166772984224355e+00,2.589079615690075720e+00,7.457100182803134691e-01,-7.016262413810714360e-01,2.208540038974345698e+00,9.460877863445501523e-01,-7.736326186621790946e+00,-4.368580881166095331e+00
-9.692453634360239434e+00,-7.288186483557953288e+00,-2.727905722084714046e+00,5.488240089012093925e+00,9.197586359885486118e+00,1.412071755318859800e+01,1.073168621584082416e+01,9.910790510236312301e+00,6.813925361448788465e+00,-8.811653163417696888e+00,-8.145085539415807929e+00,2.921718900250606765e+00,6.062517974298400780e+00,-1.848549638473779844e+00,4.631228324343844349e+00,2.360964837337482969e+00,-3.319837938795934029e+00,-8.007156565184750718e+00,-8.170862834792659513e+00,-5.733328551663216532e-02,-5.803018817750619007e+00,-8.759159412099940312e+00,-1.435214348943047113e+00,4.997915785357887941e+00,5.282471609632470866e+00,6.273957595801083365e+00,-3.061613580445683880e+00,-6.584804892771622065e+00,-1.411853420684661964e-01,-2.917507338840742204e+00,-5.715693280989923020e-01,2.293244092039991244e+00,2.228038025353173968e+00,-1.498102008338483282e+00,1.493929303953648868e-01,-2.444368454941797442e+00,-1.189173054716243350e+00,4.843239868731652464e+00,5.712329387414865067e+00,8.264578127715141775e+00,1.656464549196533520e+00,-2.539752123001844719e+00,1.940106890855439747e+00,-2.902184370809142155e+00,1.510506460692480735e+00,-3.592445684316245114e+00,-1.613154184892735188e+01,-7.916216786815562401e+00,3.998039808471732570e+00,2.232614642585108555e+00,7.247762689838269656e-01,1.210043068666448729e+00,-3.977255254075800384e+00,3.396575391342837591e-01,1.479234869791295814e+00,-4.840352439498584403e+00,-2.152950322214758572e+00,-1.005056195556358389e+01,-1.243393027700483877e+01,-1.148994129476571047e+01,-9.530248832942925574e+00,-2.255926157408756794e+00,4.238104353237321043e+00,-1.232352371754979581e+00,-9.692453634360239434e+00,-7.288186483557953288e+00,-2.727905722084714046e+00
-9.743595336648011696e+00,-2.999874291050721009e+00,-6.441781364732587001e+00,2.821708480164894617e+00,1.203056391474803810e+01,1.357398124117723448e+01,6.609584920258500418e+00,3.425636138589126745e+00,5.536096643226688485e+00,-7.893992152431826170e+00,-7.929173599429283570e+00,5.133356180129993174e-01,5.869198282657900556e+00,6.862311194398737157e+00,5.403103767035751126e+00,-2.902030822433434576e+00,-6.853141008109047583e+00,-1.632426693835053566e+00,-2.689475822600781107e+00,5.088463566029130192e+00,-2.651700976667493048e+00,-2.252211931838933090e+00,4.213264474539891502e+00,6.015889873339117955e+00,1.722632740078806624e+00,5.463642656344911863e+00,-1.338130746250128178e+00,-5.714278554367584917e+00,9.646423359591679514e+00,1.158688629953293514e+01,8.683517602161558102e+00,3.932747505576774216e+00,-1.392813284999943946e+00,-2.329471971044055068e-01,-6.141815578549956633e+00,-1.002359970556441482e+01,-2.959317631974759166e+00,7.505089387634626519e+00,9.476364449918741606e-01,5.286742438135210165e+00,3.851915921452410352e+00,-5.874472094109659537e+00,1.034364060985608402e+00,9.051461175174512874e+00,7.919327001456966997e+00,2.059799887739142132e+00,-9.322549029098082585e+00,-8.045486228424865160e+00,3.907930399131298582e+00,3.477344329410689272e-01,-7.504260963465704926e+00,-1.060088214316229127e+01,-1.333535069558251251e+01,-5.562894359812623257e+00,-3.139328236210873424e+00,-2.320983970794022966e+00,-3.437371295175514208e-01,-4.234724559445850467e+00,-4.384657265964573725e+00,-9.099007125919449379e+00,-6.986593094073604071e+00,-7.452849971021024977e-01,3.527188964194315268e+00,-3.392532503025418311e+00,-9.743595336648011696e+00,-2.999874291050721009e+00,-6.441781364732587001e+00
-9.638434793151485769e-01,9.180113485732415146e-01,-7.480619759162800086e+00,-2.588073988868778486e+00,5.417184351645362383e+00,8.200822718459290783e+00,8.771185798246266430e+00,1.154959757807089460e+01,1.300627099745953785e+01,-2.702537507597162908e-02,-6.159319029720994543e+00,-1.923169850913594603e+00,1.305498280213165829e+00,3.336181260074988941e+00,2.278049992118535094e+00,-1.440917163566602710e+00,-1.331305938580549020e+00,1.054913000251563915e+01,3.000456682774497619e+00,4.554108861718767720e+00,5.069888994001753524e+00,7.130975716768729988e+00,2.434663898324114228e+00,1.034849998296545115e+00,2.658948543085410510e+00,8.975724795687243684e+00,9.397242489507798169e+00,-6.710071306612267472e-01,6.035108107226647256e+00,1.337914266285189946e+01,3.823632650678313594e-01,-7.190403618148080156e+00,-6.442454274923148816e+00,6.790934819877681328e+00,5.108822887092854259e+00,-6.866043949219090337e+00,-6.613749135597286610e+00,-3.962841129912321403e+00,3.940746758012037554e-01,3.313906496998020756e+00,-2.942927261724206378e+00,-9.704166239838052377e+00,-8.722064845999970117e+00,7.033146708708577499e+00,5.939785381459569358e+00,2.285324598796446782e+00,6.195034543027627016e+00,5.561133002730121788e+00,5.269273038675206244e+00,1.407538670301213379e+00,-3.208971903510805745e+00,-6.147156444213687010e+00,-3.916517176205446482e+00,-3.396686830507052779e+00,-4.786846568305621830e+00,-9.708723444469505859e-01,-2.004035840322905493e+00,1.829791568906585508e-01,1.285968506995896155e+00,-9.594450142877783971e-01,2.503771090183986914e+00,-4.858290158000973413e+00,-4.284808055917523895e+00,-6.336866274207360039e-01,-9.638434793151485769e-01,9.180113485732415146e-01,-7.480619759162800086e+00
2.298855771128674341e+00,7.091962430923027583e+00,2.410429605353585636e+00,1.989428042928423679e+00,5.193904003693907256e+00,6.483858833222596374e+00,2.274344506920442210e+00,2.508662102302372077e+00,3.717380638673994486e+00,7.451015196447148270e-01,-2.889176422903418029e+00,-8.411101853557930497e+00,-2.288913687609303693e+00,-4.095593877402358807e+00,-4.624298452408019067e+00,5.538040063994810858e+00,1.807923000473212083e+00,3.517828111564586191e+00,2.176720161570792289e+00,1.447689819328518812e+00,5.478341574864333374e+00,5.196862094465145354e+00,-8.722543747304383199e-01,-9.381720374429976417e+00,-1.006717848469801702e+01,-4.699489940002826494e+00,3.228069030576460996e+00,2.040711266065662333e+00,3.623714384275307232e+00,6.455605204559738297e+00,-2.951584219061665237e+00,-1.190209473090467185e+01,-1.220758842664606902e+01,1.586590903580142875e+00,6.152644006285096445e+00,2.765107016164265463e+00,-1.419714928482946448e+00,-4.433299541140129918e+00,3.920004552680170229e-01,1.306244232669613592e-01,-8.123666502605505491e-01,-2.004563401206598705e+00,-5.771829830114529436e+00,1.358499383197784072e+00,3.060556013178410417e+00,-3.215899577732690862e+00,3.210610006372502045e+00,7.210289504816039141e+00,4.225522187932568841e+00,1.063470979297175312e+01,7.637989537475139201e+00,7.743347573505106052e-01,2.879753414960874447e-01,-6.692833796695060400e+00,-4.037048183255629863e-01,1.868501585568752787e+00,-7.962879831199052738e+00,3.157085877401930141e+00,1.114703471741528595e+01,7.261471651400547067e+00,7.472008908365312507e+00,3.059218950416633387e+00,9.109042716773777526e-01,-2.198290439966643639e+00,2.298855771128674341e+00,7.091962430923027583e+00,2.410429605353585636e+00
